"F.ID","LAKE.ID","SITE.ID","METHOD","FCLASS","START.SEASON","END.SEASON","START.DATE","DURATION","TEMPERATURE","pH","O2.CAT","LIGHT.CAT","REPS","SRP.VALUE","SRP.UNITS","TDP.VALUE","TDP.UNITS","TP.VALUE","TP.UNITS","REF.ID","COMMENT","FLAG","FLAG.COMMENT"
"F0968","HUC","HUR2","CORE INCUBATION","Lgross","SPRING","","04/15/10 00:00:00",56,NA,NA,"OXIC","LIGHT",8,0.80449,"mg/m2/d",NA,"",NA,"","2012_Steinman","12 hour photoperiod used",0,""
"F0969","HUC","HUR5","CORE INCUBATION","Lgross","SPRING","","04/15/10 00:00:00",56,NA,NA,"OXIC","LIGHT",8,0.354245,"mg/m2/d",NA,"",NA,"","2012_Steinman","12 hour photoperiod used",0,""
"F0970","HUC","HUR1","CORE INCUBATION","Lgross","SPRING","","04/15/10 00:00:00",56,NA,NA,"OXIC","LIGHT",8,0.842418,"mg/m2/d",NA,"",NA,"","2012_Steinman","12 hour photoperiod used",0,""
"F0971","MIC","MIC0","CORE INCUBATION","Lgross","SPRING","","04/13/10 00:00:00",56,NA,NA,"OXIC","LIGHT",8,3.32424,"mg/m2/d",NA,"",NA,"","2012_Steinman","12 hour photoperiod used",0,""
"F0972","MIC","MIC2","CORE INCUBATION","Lgross","SPRING","","04/13/10 00:00:00",56,NA,NA,"OXIC","LIGHT",8,1.30649,"mg/m2/d",NA,"",NA,"","2012_Steinman","12 hour photoperiod used",0,""
"F0973","MIC","MIC5","CORE INCUBATION","Lgross","SPRING","","04/13/10 00:00:00",56,NA,NA,"OXIC","LIGHT",8,1.32435,"mg/m2/d",NA,"",NA,"","2012_Steinman","12 hour photoperiod used",0,""
"F0974","MIC","MIC1","CORE INCUBATION","Lgross","SPRING","","04/13/10 00:00:00",56,NA,NA,"OXIC","LIGHT",8,1.02885,"mg/m2/d",NA,"",NA,"","2012_Steinman","12 hour photoperiod used",0,""
"F0975","ERI","ERIM","OTHER MODEL","Lnet","SUMMER","","06/22/11 00:00:00",NA,NA,NA,"INSITU(ANOXIC)","",NA,NA,"",NA,"",5e-05,"g/cm2/y","2014_Matisoff","this is an estimate of the flux by resuspensioncalculated by multiplying the sedimentation
rate by the fraction of sediment resuspended and by the nutrient
concentration",0,""
"F0976","LOW","BTRW","CORE INCUBATION","Lgross","FALL","","09/01/11 00:00:00",NA,NA,NA,"OXIC","DARK",3,NA,"",NA,"",0.6,"mg/m2/d","2012_James","",0,""
"F0977","LOW","BTRE","CORE INCUBATION","Lgross","FALL","","09/01/11 00:00:00",NA,NA,NA,"OXIC","DARK",3,NA,"",NA,"",0.4,"mg/m2/d","2012_James","",0,""
"F0978","LOW","MUSK","CORE INCUBATION","Lgross","FALL","","09/01/11 00:00:00",NA,NA,NA,"OXIC","DARK",3,NA,"",NA,"",0.2,"mg/m2/d","2012_James","",0,""
"F0979","LOW","4MIL","CORE INCUBATION","Lgross","FALL","","09/01/11 00:00:00",NA,NA,NA,"OXIC","DARK",3,NA,"",NA,"",0.2,"mg/m2/d","2012_James","",0,""
"F0980","LOW","BTRW","CORE INCUBATION","Lgross","FALL","","09/01/11 00:00:00",NA,NA,NA,"ANOXIC","DARK",3,NA,"",NA,"",12.5,"mg/m2/d","2012_James","",0,""
"F0981","LOW","BTRE","CORE INCUBATION","Lgross","FALL","","09/01/11 00:00:00",NA,NA,NA,"ANOXIC","DARK",3,NA,"",NA,"",8.6,"mg/m2/d","2012_James","",0,""
"F0982","LOW","MUSK","CORE INCUBATION","Lgross","FALL","","09/01/11 00:00:00",NA,NA,NA,"ANOXIC","DARK",3,NA,"",NA,"",9.2,"mg/m2/d","2012_James","",0,""
"F0983","LOW","4MIL","CORE INCUBATION","Lgross","FALL","","09/01/11 00:00:00",NA,NA,NA,"ANOXIC","DARK",3,NA,"",NA,"",8.3,"mg/m2/d","2012_James","",0,""
"F0984","ELT","375A","POREWATER PROFILE","Lgross","SPRING","","03/01/04 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","INSITU",NA,NA,"",3.4,"mg/m2/d",NA,"","2007_Azevedo","Table 1",1,""
"F0985","ELT","375A","POREWATER PROFILE","Lgross","SUMMER","","06/01/07 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","INSITU",NA,NA,"",67.5,"mg/m2/d",NA,"","2007_Azevedo","Table 1",1,""
"F0986","ELT","375B","POREWATER PROFILE","Lgross","SUMMER","","06/01/07 00:00:00",NA,NA,NA,"INSITU(ANOXIC)","INSITU",NA,NA,"",59.8,"mg/m2/d",NA,"","2007_Azevedo","Table 1",1,""
"F0987","ELT","375C","POREWATER PROFILE","Lgross","SUMMER","","06/01/07 00:00:00",NA,NA,NA,"INSITU(OXIC)","INSITU",NA,NA,"",0.46,"mg/m2/d",NA,"","2007_Azevedo","Table 1",0,""
"F0988","ELT","375A","POREWATER PROFILE","Lgross","FALL","","09/01/07 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","INSITU",NA,NA,"",1054.2,"mg/m2/d",NA,"","2007_Azevedo","Table 1",1,""
"F0989","ELT","375B","POREWATER PROFILE","Lgross","FALL","","09/01/07 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","INSITU",NA,NA,"",104.3,"mg/m2/d",NA,"","2007_Azevedo","Table 1",1,""
"F0990","ELT","375C","POREWATER PROFILE","Lgross","FALL","","09/01/07 00:00:00",NA,NA,NA,"INSITU(ANOXIC)","INSITU",NA,NA,"",0.13,"mg/m2/d",NA,"","2007_Azevedo","Table 1",0,""
"F0991","ONC","OCPA","POREWATER PROFILE","Lgross","WINTER","","01/01/02 00:00:00",NA,NA,NA,"INSITU(OXIC)","INSITU",NA,0.73,"mg/m2/d",NA,"",NA,"","2006_Mayer","Figure 2",0,""
"F0992","ONC","OCPB","POREWATER PROFILE","Lgross","WINTER","","01/01/02 00:00:00",NA,NA,NA,"INSITU(OXIC)","INSITU",NA,0.57,"mg/m2/d",NA,"",NA,"","2006_Mayer","Figure 2",0,""
"F0993","ONC","OCPC","POREWATER PROFILE","Lgross","WINTER","","01/01/02 00:00:00",NA,NA,NA,"INSITU(OXIC)","INSITU",NA,5.03,"mg/m2/d",NA,"",NA,"","2006_Mayer","Figure 2",0,""
"F0994","ONC","OCPD","POREWATER PROFILE","Lgross","WINTER","","01/01/02 00:00:00",NA,NA,NA,"INSITU(OXIC)","INSITU",NA,1.68,"mg/m2/d",NA,"",NA,"","2006_Mayer","Figure 2",0,""
"F0995","ONC","OCPE","POREWATER PROFILE","Lgross","WINTER","","01/01/02 00:00:00",NA,NA,NA,"INSITU(OXIC)","INSITU",NA,0.61,"mg/m2/d",NA,"",NA,"","2006_Mayer","Figure 2",0,""
"F0996","LAN","LANG","OTHER MODEL","Lnet","SUMMER","","07/15/08 00:00:00",NA,NA,NA,"INSITU(ANOXIC)","INSITU",NA,NA,"",NA,"",0.327,"g/m2/y","2005_Murray","Section 5.2; average of low and high estimates",0,""
"F0997","ONC","OCCC","POREWATER PROFILE","Lgross","SUMMER","","07/15/04 00:00:00",NA,NA,NA,"INSITU(OXIC)","INSITU",NA,4.43,"mg/m2/d",NA,"",NA,"","2005_Mayer","Table 4",0,""
"F0998","ONC","OCBH","POREWATER PROFILE","Lgross","SUMMER","","07/15/04 00:00:00",NA,NA,NA,"INSITU(OXIC)","INSITU",NA,0.27,"mg/m2/d",NA,"",NA,"","2005_Mayer","Table 4",0,""
"F0999","ONC","OCWP","POREWATER PROFILE","Lgross","SUMMER","","07/15/04 00:00:00",NA,NA,NA,"INSITU(OXIC)","INSITU",NA,5.25,"mg/m2/d",NA,"",NA,"","2005_Mayer","Table 4",0,""
"F1000","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","06/01/00 00:00:00",8,5,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1001","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","06/01/00 00:00:00",8,10,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1002","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","06/01/00 00:00:00",8,15,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1003","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","06/01/00 00:00:00",8,20,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1004","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","06/01/00 00:00:00",8,25,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1005","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","06/01/00 00:00:00",8,30,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1006","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","07/01/00 00:00:00",8,5,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1007","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","07/01/00 00:00:00",8,10,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1008","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","07/01/00 00:00:00",8,15,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1009","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","07/01/00 00:00:00",8,20,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1010","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","07/01/00 00:00:00",8,25,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1011","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","07/01/00 00:00:00",8,30,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1012","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","08/01/00 00:00:00",8,5,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1013","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","08/01/00 00:00:00",8,10,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1014","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","08/01/00 00:00:00",8,15,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1015","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","08/01/00 00:00:00",8,20,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1016","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","08/01/00 00:00:00",8,25,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1017","ONC","OCP5","CORE INCUBATION","Lgross","SUMMER","","08/01/00 00:00:00",8,30,NA,"ANOXIC","INSITU",3,NA,"mg/m2/d",NA,"",NA,"","2005_Kelton","Figure 2; not intact cores, sediments collected with eckman dredge",0,""
"F1018","HUS","HSAG","CORE INCUBATION","Lgross","FALL","","10/01/78 00:00:00",7,NA,NA,"OXIC","INSITU",NA,-0.04,"ug/cm2/h",NA,"",NA,"","2001_Soster","Table 1",0,""
"F1019","HUS","HSAG","CORE INCUBATION","Lgross","FALL","","11/01/78 00:00:00",7,NA,NA,"OXIC","INSITU",NA,-0.1,"ug/cm2/h",NA,"",NA,"","2001_Soster","Table 1",0,""
"F1020","JAC","JACK","POREWATER PROFILE","Lgross","SUMMER","","07/28/81 00:00:00",60,NA,NA,"INSITU(ANOXIC)","INSITU",NA,0.044,"mmol/m2/d",NA,"",NA,"","1991_Carignan","Table 7; calculated fluxes from sediment porewater",0,""
"F1021","NAK","NAKD","MASS BALANCE","Lgross","SUMMER","","06/11/09 00:00:00",132,NA,NA,"INSITU(OXIC)","",NA,NA,"",NA,"",19,"mg/m2/d","2015_Orihel(b)","Table 1; open water season",0,""
"F1022","NAK","NAKD","MASS BALANCE","Lgross","WINTER","","01/13/10 00:00:00",62,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",1.2,"mg/m2/d","2015_Orihel(b)","Table 1; winter",0,""
"F1023","SIM","GSEE","OTHER MODEL","Lgross","WINTER","","01/01/99 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,NA,"",NA,"",0.075,"mg/m2/d","2015_Gudimov","averaged from Table 5",0,""
